STRATUM,TREATMENT,RESPONSE_1,RESPONSE_2,DATE
0,Jeff,10.8945727680791,2.3323662939565,20191230
0,Jeff,12.2630682984738,3.1511441216325,20191230
0,Jeff,11.8040309881354,3.28269598212815,20191230
0,Jeff,12.0180114800351,2.57056196555182,20191230
0,Jeff,12.581931584043,2.7577939935235,20191230
0,Jeff,12.6383437079925,2.75883790062378,20191230
0,Jeff,11.4679263346676,1.72175072521277,20191230
0,Jeff,10.769188157939,2.17626484937089,20191230
2,Yandong,18.3202857616711,7.06853770682146,20191230
2,Yandong,19.1413255915775,9.81155450362191,20191230
2,Yandong,16.5319448628593,7.93272842347292,20191230
2,Yandong,13.4502236035927,10.6759355140779,20191230
2,Yandong,15.8505252719412,2.43396255394579,20191230
2,Yandong,15.8439096049467,1.97498411277353,20191230
2,Yandong,18.3447851592018,9.74122740003936,20191230
2,Yandong,17.8120467859743,8.57521120845138,20191230
2,Yandong,17.0471652622686,8.06886186102596,20191230
2,Yandong,17.0654656387316,1.53236577362006,20191230
2,Ben,20.3943113988852,7.37392074837188,20191230
2,Ben,17.5620813394852,10.079935496459,20191230
2,Ben,19.2543209237668,12.0388367033641,20191230
2,Ben,20.4381600790924,9.04856110038656,20191230
2,Ben,22.1189102296938,8.3369644235324,20191230
2,Irma,22.348368133137,10.3124740892655,20191230
2,Irma,21.3739833871419,12.7166225533537,20191230
2,Irma,20.4986296453356,8.58420968361672,20191230
2,Irma,20.490108645169,10.0594293991363,20191230
2,Irma,18.6038751597742,9.99574815514365,20191230
2,Irma,19.5893872528015,10.9772965955004,20191230
2,Irma,16.4496039676328,8.04064552762078,20191230
2,Irma,19.7061447125797,7.18297289624924,20191230
2,Irma,17.3519093859352,5.62339870518132,20191230
2,Irma,17.4131362971766,9.4675575826695,20191230
2,Andy,20.8542112999701,8.33450049156595,20191230
2,Andy,19.7255498722195,10.312759359036,20191230
2,Andy,17.7460837924467,3.07034139096912,20191230
2,Andy,20.6857937269146,10.430938563424,20191230
2,Andy,20.3816280390225,8.71307692799618,20191230
2,Andy,20.3172435444326,9.20075832409147,20191230
2,Andy,23.9477741559674,8.06001517897459,20191230
2,Andy,17.3475058573699,10.7104743222396,20191230
2,Andy,18.5068377880811,9.37510005424859,20191230
2,Alex,16.7041321527321,7.3851177987145,20191230
2,Alex,15.5116609699724,6.41523318590097,20191230
2,Alex,16.444600999828,5.32619636454953,20191230
2,Alex,17.1579793370463,7.72657300575797,20191230
2,Alex,16.1706280900152,7.12102474105224,20191230
2,Alex,18.2972494188782,4.62472796018314,20191230
2,Alex,15.078284715061,5.13320663623365,20191230
2,Alex,12.95521102699,9.90035778316002,20191230
2,Alex,17.4484215656506,5.40085476295663,20191230
2,Jeff,14.6387394460245,4.70905700901432,20191230
2,Jeff,14.3404575607569,5.16988514101988,20191230
2,Jeff,14.9801395417271,4.33802935802974,20191230
2,Jeff,13.6822924051351,6.04442312367685,20191230
2,Jeff,14.8691322306081,4.89548479119658,20191230
2,Jeff,14.719520082799,5.43914263725014,20191230
2,Jeff,14.8461271830048,5.59335534807458,20191230
2,Jeff,15.3166531562126,4.80638556697341,20191230
2,Jeff,14.0719652318065,6.46448757813393,20191230
1,Yandong,15.1981011736587,3.38920675214611,20200108
1,Yandong,14.6665288302244,3.36518280705529,20200108
1,Yandong,10.3562850542968,3.14697418831173,20200108
1,Yandong,13.613399394117,3.5546160102072,20200108
1,Yandong,14.5162633413,3.69973326416702,20200108
1,Yandong,14.2335487461084,2.95808014861042,20200108
1,Yandong,14.7308988514415,3.49144194885121,20200108
1,Yandong,13.7316600740575,2.64470854864438,20200108
1,Ben,15.9321376119427,6.67235737621704,20200108
1,Ben,15.1641371430548,4.02227348827916,20200108
1,Ben,13.4699996204817,3.70494108973597,20200108
1,Ben,15.2922175459424,4.59398676337193,20200108
1,Ben,16.1116371124767,3.8491557225508,20200108
1,Ben,15.4037995551275,3.03258292519243,20200108
1,Ben,16.1201786186105,1.85945933677574,20200108
1,Ben,14.7741987892855,3.94423518619572,20200108
1,Ben,16.3415835992802,3.08238720727786,20200108
1,Ben,14.9828261427796,4.45747165545431,20200108
1,Irma,16.8100266304481,4.81780600328564,20200108
1,Irma,16.9800543154689,5.06221681490071,20200108
1,Irma,10.5001919730333,4.29658788695237,20200108
1,Irma,15.9943838693485,3.2399597926271,20200108
1,Irma,18.7432335438501,2.81152577172949,20200108
1,Irma,16.8928690550524,5.77626046978366,20200108
1,Irma,16.9290552773648,6.26432519651606,20200108
1,Irma,16.6269855224355,2.88023805271537,20200108
1,Andy,15.8803638186531,2.77528830437966,20200108
1,Andy,17.3163838282064,4.3247542779458,20200108
1,Andy,16.6344586926701,3.52659149745431,20200108
1,Andy,12.6270378581451,3.34970660031871,20200108
1,Andy,16.9472813829458,4.7467097346455,20200108
1,Andy,17.6148735240908,5.01988413290822,20200108
1,Andy,12.3360424658041,4.45170307969603,20200108
1,Andy,12.8297315226588,5.92941252541504,20200108
1,Andy,12.6100144603013,3.11826390615146,20200108
1,Andy,17.2396271564806,5.18710865125424,20200108
1,Alex,12.8465503290848,2.8314410563655,20200108
1,Alex,14.476688548007,3.2813677247888,20200108
1,Alex,12.1551242146555,2.9551581499369,20200108
1,Alex,15.0405719165731,4.33158121028006,20200108
1,Alex,16.4209360734563,2.70300041594764,20200108
1,Alex,16.3152905239567,4.20207127358601,20200108
1,Alex,15.2812146625783,3.12256108578673,20200108
1,Alex,16.567726584142,5.43319353569966,20200108
1,Alex,15.5008524150834,2.17883695663079,20200108
1,Jeff,14.7126101873728,2.16155533686033,20200108
1,Jeff,14.8341993017418,2.7101166908095,20200108
1,Jeff,11.4779501943422,2.03082415055537,20200108
1,Jeff,13.3008581936576,2.1293209470025,20200108
1,Jeff,6.22450712858985,1.76269922000878,20200108
1,Jeff,10.4954866174037,2.29589373360916,20200108
1,Jeff,14.2538697939403,3.27567609976293,20200108
1,Jeff,14.4926818130721,3.59711529174147,20200108
1,Jeff,14.1230330781627,3.80975357620016,20200108
1,Jeff,12.4222575620622,2.11026241475409,20200108
0,Yandong,15.2483836365263,4.21221032613531,20200108
0,Yandong,11.6559627513519,6.42146183715235,20200108
0,Yandong,14.5754336239622,4.49242275592079,20200108
0,Yandong,16.1112891965299,4.91549903824139,20200108
0,Yandong,14.0637312050266,3.41187191030341,20200108
0,Yandong,15.1903504501114,6.07942796153251,20200108
0,Yandong,13.4826370273636,7.18462043445054,20200108
0,Yandong,7.17400710581384,1.96956446785349,20200108
0,Yandong,13.4551747310594,3.92577018183431,20200108
0,Yandong,12.0136845591315,4.81884829444064,20200108
0,Ben,11.4820257820836,3.79425390485766,20200108
0,Ben,15.3117862088386,5.63775137403434,20200108
0,Ben,15.1194426480685,4.92641755162937,20200108
0,Ben,16.5122073049556,4.43388280478133,20200108
0,Ben,16.3311038527834,3.53747990794047,20200108
0,Ben,16.0466154604778,3.48676279516595,20200108
0,Ben,15.4963173102191,4.57334564917117,20200108
0,Ben,17.3395779923221,5.98780277968671,20200108
0,Ben,17.1403080625464,7.10971143266014,20200108
0,Ben,14.7956700849221,5.9097896318537,20200108
0,Irma,14.6102891940895,6.32773055507375,20200108
0,Irma,17.3039901248898,5.41412363330992,20200108
0,Irma,17.9420797796983,4.39414467344607,20200108
0,Irma,17.9672067503199,6.51017287400897,20200108
0,Irma,17.8343716243777,4.9866082307611,20200108
0,Irma,17.0678641869527,5.78157697332887,20200108
0,Irma,15.6807317362026,3.94633989104251,20200108
0,Irma,16.2327313138325,5.30327401765844,20200108
0,Irma,18.4991520602049,7.99309432130579,20200108
0,Irma,18.9322855588537,3.17005558798559,20200108
0,Andy,4.86663109161696,2.38471113532294,20200108
0,Andy,13.7201087843902,3.22875020725248,20200108
0,Andy,11.2293297616882,1.49945416666093,20200108
0,Andy,17.0302944520476,3.75831874149614,20200108
0,Andy,16.7365066121738,6.76797332467218,20200108
0,Andy,16.5916143541696,4.86149009363229,20200108
0,Andy,15.262027512769,8.45851951110358,20200108
0,Andy,15.2238482646147,4.40353729921383,20200108
0,Andy,16.3955060838738,5.88911568507919,20200108
0,Andy,16.4727765552928,5.19688565545597,20200108
0,Alex,12.5155722573911,4.72223420984971,20200108
0,Alex,15.5151169875725,4.24627045193453,20200108
0,Alex,12.4415260166239,3.87444242345556,20200108
0,Alex,15.6187683167283,5.32605405450468,20200108
0,Alex,14.8552558478368,2.43394017457368,20200108
0,Alex,15.0124009176081,3.39411683678214,20200108
0,Alex,10.1965709755782,3.56072485575225,20200108
0,Alex,15.9709931545801,5.30675308167348,20200108
0,Alex,14.5882673353083,2.14817396566022,20200108
0,Alex,13.9883614470283,2.28246464915857,20200108
0,Jeff,11.1447045447431,4.09443119479561,20200108
0,Jeff,12.8427827414356,2.56133483151399,20200108
0,Jeff,12.6898574068497,3.40120877865239,20200108
0,Jeff,12.6827213570318,4.94692961135997,20200108
0,Jeff,13.2629115574623,3.21710478021355,20200108
0,Jeff,12.6148821889035,2.95991588887492,20200108
0,Jeff,12.6732274845094,2.733608334851,20200108
0,Jeff,13.7765801360962,2.09319375286663,20200108
0,Jeff,13.6482980440807,3.22113969972471,20200108
0,Jeff,12.1737278827115,2.25194567649005,20200108
2,Yandong,16.3458155387837,7.54056666356831,20200108
2,Yandong,13.8420234953188,8.91154435018578,20200108
2,Yandong,16.7141988439192,8.21477172566764,20200108
2,Yandong,16.3438722614098,9.01521088194387,20200108
2,Yandong,5.57062396649635,9.8735109309056,20200108
2,Yandong,17.7511361296417,9.98085703777359,20200108
2,Yandong,19.3148723026166,9.38653906246631,20200108
2,Yandong,12.0991635411365,4.47609318458268,20200108
2,Yandong,18.8840468751872,8.21361607262775,20200108
2,Yandong,15.2521839081407,5.31696258361292,20200108
2,Ben,15.9178060730954,8.51050371349691,20200108
2,Ben,17.9270958018564,5.66198198910647,20200108
2,Ben,13.0112432409713,1.4174515285952,20200108
2,Ben,16.2720508530904,3.71513269988627,20200108
2,Ben,19.8192378406744,10.9486692459707,20200108
2,Ben,18.3480107520013,9.62689295528723,20200108
2,Ben,16.2996876259463,9.8826102267415,20200108
2,Ben,17.6988471839725,7.72374235611286,20200108
2,Ben,12.7041440074658,9.73146577797,20200108
2,Ben,19.1526678416378,9.52371637997228,20200108
2,Irma,18.302731033496,10.4792420856943,20200108
2,Irma,21.0858888358903,9.72493128369404,20200108
2,Irma,18.569169357024,5.15986988895832,20200108
2,Irma,16.667255780289,2.94885630705038,20200108
2,Irma,14.4962979826765,13.4195098450106,20200108
2,Irma,19.0302388136105,9.67206142934401,20200108
2,Irma,19.5053492581951,11.6610925745846,20200108
2,Irma,20.3114620618336,5.73448144975772,20200108
2,Irma,20.0001994037003,3.15913960350301,20200108
2,Irma,20.9567354495575,8.97275530111169,20200108
2,Andy,20.0351116109237,7.05633953061198,20200108
2,Andy,20.0693905428018,9.43999754448216,20200108
2,Andy,17.6567113375607,8.33227331290703,20200108
2,Andy,15.8792866080789,5.82880190992615,20200108
2,Andy,17.5963614000987,9.86847331139334,20200108
2,Andy,14.3137916956771,10.415002688559,20200108
2,Andy,12.0625891642986,1.63424386750883,20200108
2,Andy,19.2465585814021,10.5334400635766,20200108
2,Andy,18.5099038603495,5.24345038310036,20200108
2,Andy,19.870316815382,7.16867344656548,20200108
2,Alex,16.6896163393494,3.89500320057215,20200108
2,Alex,14.9489815194255,7.98257934000074,20200108
2,Alex,16.5359643430534,7.36523687632124,20200108
2,Alex,12.4499585844073,4.47298448412169,20200108
2,Alex,17.1993876197342,8.40280663323022,20200108
2,Alex,14.4960068542657,5.47029704661158,20200108
2,Alex,17.9286557650911,6.44626183580836,20200108
2,Alex,16.7321868857317,7.98513706185701,20200108
2,Alex,12.1787070557165,5.42868088891521,20200108
2,Alex,16.928184732259,6.24594111731917,20200108
2,Jeff,15.8419860382966,6.10608047985256,20200108
2,Jeff,15.6862771816904,3.89680876236942,20200108
2,Jeff,13.8477993129077,6.69631374495869,20200108
2,Jeff,14.2364859611973,4.89854671472174,20200108
2,Jeff,12.6644074003938,6.79621814624182,20200108
2,Jeff,16.030594363687,6.10227992020603,20200108
2,Jeff,16.0059845155543,5.71550887509643,20200108
2,Jeff,16.7542359868812,4.70650881200895,20200108
2,Jeff,17.7814751314097,5.50836805729799,20200108
1,Yandong,13.2144441055641,3.0780809215348,20200123
1,Yandong,14.0186245344218,3.80496901574335,20200123
1,Yandong,12.0301942898572,2.87876747029836,20200123
1,Yandong,14.0159241438092,3.18167529598561,20200123
1,Yandong,15.1239401740092,2.88000772145163,20200123
1,Yandong,12.1494564098241,3.26756611507329,20200123
1,Yandong,12.4474359331773,3.33454641635359,20200123
1,Yandong,9.76194088851426,3.51146648849288,20200123
1,Yandong,12.8881231803148,2.26067036874914,20200123
1,Yandong,13.9919126135573,1.68980420718056,20200123
1,Yandong,13.7687862731054,3.86013868881198,20200123
1,Ben,15.9544948303201,4.04307128336051,20200123
1,Ben,9.94238349070343,2.10117558886928,20200123
1,Ben,13.5925970455903,3.00728733859654,20200123
1,Ben,8.72829193559965,2.95843229565929,20200123
1,Ben,15.3725340937556,2.88818684165438,20200123
1,Ben,9.83279170534249,0.917597626222057,20200123
1,Ben,15.3686904126015,4.04103001848068,20200123
1,Ben,15.718612066431,4.89591013256972,20200123
1,Ben,13.0166317388844,2.67820046248085,20200123
1,Ben,15.8224471682044,3.33297489766584,20200123
1,Irma,15.4918553990073,5.0030005319269,20200123
1,Irma,15.3085928408885,3.27289785689577,20200123
1,Irma,17.051313233624,3.5295451179932,20200123
1,Irma,16.2286986185628,2.90013051702336,20200123
1,Irma,14.6828230321629,3.06112556512177,20200123
1,Irma,13.5318077138386,2.2224213079842,20200123
1,Irma,16.4020060324683,3.71983001983764,20200123
1,Irma,14.50761312011,4.32477997892588,20200123
1,Irma,15.4538851441474,3.17556140654245,20200123
1,Emma,15.0394592352281,3.02355778364294,20200123
1,Emma,12.6679046249649,1.64773545537996,20200123
1,Emma,10.1210775083051,3.48808629915909,20200123
1,Emma,12.847939402606,3.22663969781507,20200123
1,Emma,14.7208668658702,4.68122140567334,20200123
1,Emma,13.8890684067571,2.89117688607636,20200123
1,Emma,10.9744022054509,3.7438981358304,20200123
1,Emma,13.8053243587053,2.51229916171528,20200123
1,Emma,13.4935956878054,5.38628863398123,20200123
1,Alex,15.1821975922077,3.53445567670652,20200123
1,Alex,10.9171197535017,1.68115604952971,20200123
1,Alex,8.07468538688855,1.59461716685714,20200123
1,Alex,14.4550779350893,3.75092418798704,20200123
1,Alex,14.3925354229247,2.66251534987701,20200123
1,Alex,15.256446202487,3.04628370453042,20200123
1,Alex,12.997651468155,3.34557341703436,20200123
1,Jeff,14.0574245719927,2.57509067466903,20200123
1,Jeff,11.8911093987088,2.17295336569292,20200123
1,Jeff,13.6135724924267,3.48009862906404,20200123
1,Jeff,11.8426732716395,2.02677994130173,20200123
1,Jeff,11.4870731331769,3.28846479602282,20200123
1,Jeff,12.3793221223049,2.97375766733935,20200123
1,Jeff,8.63474745931719,1.77719498578904,20200123
0,Yandong,12.3579903589457,2.92006176545208,20200123
0,Yandong,13.2945930040515,2.42161104340992,20200123
0,Yandong,13.0473120156968,2.12383873600001,20200123
0,Yandong,13.2657985896169,4.32735333681817,20200123
0,Yandong,13.2853731184353,4.52007990415851,20200123
0,Yandong,15.4956962275788,5.14587708806207,20200123
0,Yandong,10.4748993209457,2.73843078891092,20200123
0,Yandong,12.731627178206,5.01698732299325,20200123
0,Yandong,10.5984152608853,4.16620142452422,20200123
0,Ben,13.8373919166833,3.7579135359266,20200123
0,Ben,16.558635857604,4.34028245685924,20200123
0,Ben,13.8226949265546,3.3561137843819,20200123
0,Ben,15.4263273037689,4.72979982011091,20200123
0,Ben,14.8348892303577,5.40252729375496,20200123
0,Ben,13.8724346926065,2.81009588436074,20200123
0,Ben,13.8634838843758,6.15021467905838,20200123
0,Ben,11.6708475866447,4.16902965624217,20200123
0,Ben,12.1246516037619,6.32937961419845,20200123
0,Ben,13.0063868777803,3.3533142269966,20200123
0,Irma,19.8940520052857,5.71637058447275,20200123
0,Irma,13.1745321223747,3.34066970596911,20200123
0,Irma,16.2852170031292,5.97302923058961,20200123
0,Irma,13.3819583121225,5.75093313936726,20200123
0,Irma,15.2090650377707,3.90783912729232,20200123
0,Irma,14.0272645163636,4.5891306901218,20200123
0,Irma,12.967062047086,4.07892194526314,20200123
0,Irma,14.436582358013,3.13301852750517,20200123
0,Irma,13.8215175851357,4.37526912688685,20200123
0,Emma,13.3332158784227,3.61984819454264,20200123
0,Emma,12.3842043807725,5.51266059258776,20200123
0,Emma,8.54201266373192,3.18486809687947,20200123
0,Emma,8.9435210002057,2.98251134253807,20200123
0,Emma,12.4839857855327,4.5379572403858,20200123
0,Emma,12.0844309111415,3.78158101960713,20200123
0,Emma,8.97246597590495,3.45161376307942,20200123
0,Emma,10.474621884427,2.76713673444091,20200123
0,Emma,10.0819397882557,1.86169123513349,20200123
0,Alex,9.86894270332705,4.20728160477381,20200123
0,Alex,13.9238986717615,6.0276107424664,20200123
0,Alex,12.7579339820022,3.33789476300114,20200123
0,Alex,10.1174278280298,4.87791237801785,20200123
0,Alex,13.2679031538428,4.06991262915027,20200123
0,Alex,10.4963591298893,4.56657922202664,20200123
0,Alex,10.5446835495724,4.00936604111533,20200123
0,Alex,14.0352296666159,3.67248391331331,20200123
0,Alex,10.7440970437787,3.00755607113714,20200123
0,Alex,9.98616003355299,2.33002909713955,20200123
0,Jeff,10.9648541518542,2.75718171016136,20200123
0,Jeff,9.09139932813721,3.22544098581425,20200123
0,Jeff,10.6829567724309,2.53953473394852,20200123
0,Jeff,10.9209396746133,2.49873144029511,20200123
0,Jeff,11.0513757978008,2.45758560638583,20200123
0,Jeff,10.7896279156805,1.24308696649994,20200123
0,Jeff,11.3999836990244,2.01303834961141,20200123
0,Jeff,11.5294217130564,3.12583836843969,20200123
0,Jeff,9.55290321745445,3.47848263562982,20200123
2,Yandong,17.2446746018578,9.92500410336272,20200123
2,Yandong,15.9833858920671,2.36686864880139,20200123
2,Yandong,19.2511280496444,5.48843080584523,20200123
2,Yandong,17.9766847357978,5.97484399231992,20200123
2,Yandong,15.633570054743,8.41194261030797,20200123
2,Yandong,15.6183570696159,6.23329623635798,20200123
2,Yandong,15.2005708212447,5.06585546597745,20200123
2,Yandong,14.1420687437756,6.79393907030484,20200123
2,Yandong,16.8487577838612,5.67085841138425,20200123
2,Yandong,15.7435793757842,6.81938333276305,20200123
2,Yandong,15.7169679256122,7.70637739029301,20200123
2,Yandong,19.1674606414115,9.14494478735843,20200123
2,Ben,17.714985757392,8.06568248104774,20200123
2,Ben,16.7704486693067,3.0854013804398,20200123
2,Ben,19.9388105175004,6.91337546222543,20200123
2,Ben,17.1995194636646,4.34172524040602,20200123
2,Ben,20.5272531762197,9.00102884982692,20200123
2,Ben,16.8614704552677,8.71172373839601,20200123
2,Ben,21.1475078227159,8.81883844009705,20200123
2,Ben,20.5525767531912,1.65686404125868,20200123
2,Ben,18.285938268549,8.91308315327101,20200123
2,Irma,18.5722586113179,8.26095921692224,20200123
2,Irma,17.5009571663808,6.77054713672914,20200123
2,Irma,18.7952598221077,8.59843509575548,20200123
2,Irma,19.4723522662204,8.80937648864245,20200123
2,Irma,16.8993570974364,10.0154648280062,20200123
2,Irma,16.4840878147702,8.37533819779749,20200123
2,Irma,18.1169048809786,6.89736291394535,20200123
2,Irma,16.6127707669956,6.94739563507169,20200123
2,Emma,15.030794484306,5.45353750943296,20200123
2,Emma,16.6803605763105,8.48481650130179,20200123
2,Emma,17.3701894427418,7.82377449205787,20200123
2,Emma,16.685099965405,6.76265507826715,20200123
2,Emma,16.1974165958962,6.71903805127708,20200123
2,Emma,14.1323941908077,8.09651671242543,20200123
2,Emma,14.6369565669044,7.31855801640824,20200123
2,Emma,16.3828656347223,4.56031045139377,20200123
2,Emma,18.0348774149556,8.32497597625699,20200123
2,Emma,12.1109840076242,6.23445929597291,20200123
2,Alex,15.7599508260267,3.54266061595085,20200123
2,Alex,14.8437851828452,7.53130724425206,20200123
2,Alex,15.4666599834732,5.90245980076518,20200123
2,Alex,15.0331198574368,4.92348607768136,20200123
2,Alex,15.3038960947077,7.17728291190049,20200123
2,Alex,12.2188850883403,3.78380655075955,20200123
2,Alex,14.9502030967656,5.60646386774767,20200123
2,Alex,16.9376756081865,5.51326964140432,20200123
2,Alex,11.8865062472925,2.06003078515279,20200123
2,Alex,12.418944757937,3.54765234458171,20200123
2,Jeff,15.1987713546373,4.30439274641778,20200123
2,Jeff,13.9446236916326,3.20708491454367,20200123
2,Jeff,14.6055372514179,3.63766740371347,20200123
2,Jeff,13.9065750627231,4.45588515330881,20200123
2,Jeff,15.390700167952,2.92139540136273,20200123
2,Jeff,13.6246362193039,4.35753483765322,20200123
2,Jeff,14.9228197791816,3.88392842091815,20200123
2,Jeff,14.3109286546944,5.25980579108789,20200123
2,Jeff,13.7581607115258,5.10941818539201,20200123
2,Jeff,14.8266609907825,4.68549201250678,20200123
1,Yandong,8.23712712494916,3.3902064311241,20200205
1,Yandong,5.69901127344036,1.57873401027655,20200205
1,Yandong,13.942012653302,3.86343319101804,20200205
1,Yandong,14.1766936275376,3.06278551529447,20200205
1,Yandong,14.8276580477261,4.22711841147281,20200205
1,Yandong,9.48373138094309,1.9038331581068,20200205
1,Yandong,15.9270923294693,3.117271541752,20200205
1,Yandong,10.8573771966681,2.23171607822597,20200205
1,Yandong,13.7232725425692,3.82650291779782,20200205
1,Ben,12.9684017967165,1.35267403541522,20200205
1,Ben,15.6298682067004,2.87662896475483,20200205
1,Ben,9.74514409942427,3.26042731294683,20200205
1,Ben,14.8932471945286,3.03841774092035,20200205
1,Ben,12.4304874370968,2.37167551831763,20200205
1,Ben,15.3863796360705,4.43735118349798,20200205
1,Ben,15.9748708036923,4.29704908707632,20200205
1,Ben,14.3453729935447,2.38447952051787,20200205
1,Ben,15.4073886799421,4.18599298634032,20200205
1,Ben,17.2671020535876,4.29459369260209,20200205
1,Irma,15.0134280826245,3.48848060235125,20200205
1,Irma,15.1264393775602,4.94026842171192,20200205
1,Irma,17.6718037467587,3.91754091623384,20200205
1,Irma,16.737992065001,5.44496331776332,20200205
1,Irma,16.2922168131072,3.95509810173027,20200205
1,Irma,17.7559968778208,4.62885448622564,20200205
1,Irma,14.1758707530404,1.53895273945519,20200205
1,Irma,15.8833274922154,6.0950318875232,20200205
1,Irma,14.9434238203393,3.31087351930969,20200205
1,Irma,14.5505026261663,3.44020272296126,20200205
